Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	1086	231.494	710.580	
	1087	231.484	710.602	
	1088	231.498	710.602	
	1089	231.501	710.598	
	1090	231.492	710.595	
	1091	231.483	710.589	
	1092	231.482	710.594	
	1093	231.489	710.588	
	1094	231.517	710.590	
	1095	231.535	710.583	
	1096	231.535	710.583	
	1097	231.535	710.583	
	1098	231.535	710.583	
	1099	231.535	710.583	
	1100	231.535	710.583	
	1101	231.535	710.583	
	1102	231.550	710.583	
	1103	231.550	710.583	
	1104	231.550	710.583	
	1105	231.549	710.583	
	1106	231.549	710.583	
	1107	231.550	710.583	
	1108	231.512	710.601	
	1109	231.512	710.601	
	1110	231.536	710.633	
	1111	231.524	710.620	
	1112	231.505	710.610	
	1113	231.526	710.615	
	1114	231.528	710.603	
	1115	231.511	710.607	
	1116	231.510	710.607	
	1117	231.505	710.606	
	1118	231.505	710.604	
	1119	231.495	710.619	
	1120	231.491	710.618	
	1121	231.489	710.622	
	1122	231.497	710.622	
	1123	231.493	710.627	
	1124	231.497	710.630	
	1125	231.497	710.642	
	1126	231.497	710.642	
	1127	231.498	710.644	
	1128	231.498	710.644	
	1129	231.498	710.644	
	1130	231.498	710.644	
	1131	231.472	710.659	
	1132	231.472	710.659	
	1133	231.465	710.654	
	1134	231.448	710.644	
	1135	231.541	710.580	
	1136	231.538	710.619	
	1137	231.548	710.622	
	1138	231.548	710.622	
	1139	231.536	710.629	
	1140	231.548	710.583	
	1141	231.525	710.614	
	1142	231.507	710.676	
	1143	231.488	710.705	
	1144	231.494	710.614	
	1145	231.502	710.610	
	1146	231.357	710.692	
	1147	231.530	710.750	
	1148	231.530	710.768	
	1149	231.469	710.686	
	1150	231.448	710.632	
	1151	231.510	710.746	
	1152	231.511	710.692	
	1153	231.492	710.647	
	1154	231.454	710.674	
	1155	231.513	710.637	
	1156	231.520	710.638	
	1157	231.484	710.673	
	1158	231.522	710.639	
	1159	231.530	710.629	
	1160	231.501	710.599	
	1161	231.517	710.628	
	1162	231.511	710.623	
	1163	231.531	710.639	
	1164	231.534	710.631	
	1165	231.534	710.632	
	1166	231.517	710.730	
	1167	231.525	710.727	
	1168	231.538	710.630	
	1169	231.550	710.640	
	1170	231.610	710.712	
	1171	231.550	710.639	
	1172	231.557	710.648	
	1173	231.544	710.652	
	1174	231.542	710.629	
	1175	231.539	710.629	
	1176	231.428	710.740	
	1177	231.545	710.614	
	1178	231.513	710.636	
	1179	231.464	710.697	
	1180	231.505	710.649	
	1181	231.539	710.577	
	1182	231.503	710.637	
	1183	231.503	710.637	
	1184	231.535	710.606	
	1185	231.529	710.603	
	1186	231.529	710.603	
	1187	231.542	710.613	
	1188	231.520	710.589	
	1189	231.544	710.585	
	1190	231.519	710.587	
	1191	231.540	710.577	
	1192	231.540	710.577	
	1193	231.537	710.556	
	1194	231.533	710.547	
	1195	231.632	710.628	
	1196	231.574	710.568	
	1197	231.527	710.537	
	1198	231.522	710.538	
	1199	231.622	710.633	
	1200	231.533	710.532	
	1201	231.527	710.523	
	1202	231.498	710.589	
	1203	231.498	710.608	
	1204	231.499	710.608	
	1205	231.481	710.609	
	1206	231.481	710.607	
	1207	231.498	710.603	
	1208	231.515	710.643	
	1209	231.500	710.606	
	1210	231.471	710.593	
	1211	231.487	710.608	
	1212	231.483	710.609	
	1213	231.486	710.608	
	1214	231.490	710.607	
	1215	231.484	710.606	
	1216	231.502	710.588	
	1217	231.508	710.587	
	1218	231.536	710.612	
	1219	231.519	710.637	
	1220	231.495	710.610	
	1221	231.510	710.607	
	1222	231.510	710.607	
	1223	231.510	710.607	
	1224	231.510	710.607	
	1225	231.510	710.607	
	1226	231.510	710.607	
	1227	231.508	710.608	
	1228	231.508	710.608	
	1229	231.507	710.608	
	1230	231.506	710.608	
	1231	231.479	710.622	
	1232	231.479	710.620	
	1233	231.472	710.611	
	1234	231.471	710.612	
	1235	231.476	710.618	
	1236	231.485	710.650	
	1237	231.483	710.652	
	1238	231.483	710.658	
	1239	231.480	710.647	
	1240	231.466	710.658	
	1241	231.497	710.620	
	1242	231.496	710.619	
	1243	231.479	710.670	
	1244	231.483	710.619	
	1245	231.509	710.603	
	1246	231.475	710.659	
	1247	231.489	710.660	
	1248	231.506	710.622	
	1249	231.476	710.670	
	1250	231.467	710.658	
	1251	231.463	710.639	
	1252	231.463	710.639	
	1253	231.463	710.639	
	1254	231.463	710.639	
	1255	231.464	710.639	
	1256	231.463	710.642	
	1257	231.463	710.642	
	1258	231.463	710.642	
	1259	231.486	710.647	
	1260	231.466	710.641	
	1261	231.474	710.640	
	1262	231.491	710.658	
	1263	231.459	710.635	
	1264	231.451	710.619	
	1265	231.446	710.665	
	1266	231.488	710.737	
	1267	231.504	710.591	
	1268	231.505	710.604	
	1269	231.494	710.637	
	1270	231.482	710.642	
	1271	231.478	710.647	
	1272	231.482	710.665	
	1273	231.470	710.662	
	1274	231.484	710.658	
	1275	231.481	710.659	
	1276	231.511	710.653	
	1277	231.501	710.659	
	1278	231.500	710.654	
	1279	231.487	710.671	
	1280	231.505	710.622	
	1281	231.491	710.630	
	1282	231.491	710.630	
	1283	231.491	710.630	
	1284	231.479	710.646	
	1285	231.478	710.648	
	1286	231.478	710.648	
	1287	231.478	710.648	
	1288	231.479	710.634	
	1289	231.479	710.637	
	1290	231.480	710.637	
	1291	231.481	710.637	
	1292	231.472	710.621	
	1293	231.495	710.615	
	1294	231.480	710.645	
	1295	231.470	710.628	
	1296	231.509	710.605	
	1297	231.506	710.608	
	1298	231.510	710.620	
	1299	231.513	710.609	
	1300	231.527	710.622	
	1301	231.527	710.590	
	1302	231.508	710.601	
	1303	231.482	710.620	
	1304	231.497	710.623	
	1305	231.487	710.599	
	1306	231.486	710.597	
	1307	231.466	710.622	
	1308	231.500	710.551	
	1309	231.512	710.490	
	1310	231.491	710.605	
	1311	231.529	710.759	
	1312	231.507	710.505	
	1313	231.514	710.523	
	1314	231.522	710.537	
	1315	231.522	710.537	
	1316	231.522	710.537	
	1317	231.534	710.546	
	1318	231.537	710.553	
	1319	231.537	710.553	
	1320	231.537	710.553	
	1321	231.554	710.552	
	1322	231.520	710.560	
	1323	231.508	710.580	
	1324	231.511	710.588	
	1325	231.510	710.561	
	1326	231.515	710.666	
	1327	231.480	710.708	
	1328	231.495	710.591	
	1329	231.525	710.548	
	1330	231.529	710.593	
	1331	231.506	710.601	
	1332	231.517	710.559	
	1333	231.512	710.566	
	1334	231.526	710.591	
	1335	231.487	710.615	
	1336	231.507	710.599	
	1337	231.512	710.607	
	1338	231.508	710.605	
	1339	231.491	710.643	
	1340	231.508	710.605	
	1341	231.488	710.645	
	1342	231.480	710.663	
	1343	231.480	710.663	
	1344	231.480	710.663	
	1345	231.479	710.663	
	1346	231.479	710.662	
	1347	231.488	710.665	
	1348	231.478	710.660	
	1349	231.479	710.660	
	1350	231.482	710.664	
	1351	231.486	710.673	
	1352	231.486	710.673	
	1353	231.511	710.634	
	1354	231.471	710.655	
	1355	231.468	710.641	
	1356	231.510	710.594	
	1357	231.511	710.594	
	1358	231.516	710.601	
	1359	231.496	710.622	
	1360	231.511	710.624	
	1361	231.492	710.627	
	1362	231.489	710.631	
	1363	231.496	710.644	
	1364	231.481	710.645	
	1365	231.498	710.612	
	1366	231.482	710.655	
	1367	231.487	710.666	
	1368	231.485	710.659	
	1369	231.442	710.635	
	1370	231.485	710.659	
	1371	231.492	710.642	
	1372	231.492	710.642	
	1373	231.492	710.642	
	1374	231.492	710.642	
	1375	231.492	710.642	
	1376	231.521	710.627	
	1377	231.529	710.625	
	1378	231.535	710.621	
	1379	231.576	710.600	
	1380	231.578	710.617	
	1381	231.566	710.624	
	1382	231.577	710.613	
	1383	231.588	710.618	
	1384	231.612	710.584	
	1385	231.609	710.590	
	1386	231.629	710.563	
	1387	231.629	710.563	
	1388	231.632	710.566	
	1389	231.634	710.570	
	1390	231.633	710.571	
	1391	231.630	710.569	
	1392	231.618	710.585	
	1393	231.621	710.584	
	1394	231.625	710.582	
	1395	231.627	710.581	
	1396	231.648	710.560	
	1397	231.648	710.558	
	1398	231.654	710.550	
	1399	231.650	710.558	
	1400	231.633	710.568	
	1401	231.601	710.568	
	1402	231.610	710.568	
	1403	231.610	710.568	
	1404	231.577	710.565	
	1405	231.576	710.565	
	1406	231.575	710.565	
	1407	231.575	710.565	
	1408	231.575	710.565	
	1409	231.553	710.568	
	1410	231.565	710.562	
	1411	231.571	710.554	
	1412	231.574	710.562	
	1413	231.576	710.550	
	1414	231.566	710.594	
	1415	231.586	710.576	
	1416	231.590	710.598	
	1417	231.588	710.583	
	1418	231.588	710.584	
	1419	231.587	710.569	
	1420	231.579	710.540	
	1421	231.590	710.569	
	1422	231.637	710.543	
	1423	231.610	710.568	
	1424	231.606	710.563	
	1425	231.609	710.566	
	1426	231.604	710.558	
	1427	231.602	710.559	
	1428	231.602	710.559	
	1429	231.600	710.556	
	1430	231.596	710.536	
	1431	231.609	710.522	
	1432	231.609	710.522	
	1433	231.607	710.522	
	1434	231.613	710.533	
	1435	231.705	710.585	
	1436	231.626	710.536	
	1437	231.533	710.575	
	1438	231.573	710.561	
	1439	231.542	710.576	
	1440	231.554	710.562	
	1441	231.577	710.536	
	1442	231.565	710.549	
	1443	231.580	710.556	
	1444	231.587	710.554	
	1445	231.590	710.548	
	1446	231.538	710.600	
	1447	231.536	710.611	
	1448	231.580	710.628	
	1449	231.538	710.593	
	1450	231.536	710.580	
	1451	231.540	710.585	
	1452	231.562	710.600	
	1453	231.587	710.573	
	1454	231.575	710.592	
	1455	231.575	710.596	
	1456	231.564	710.588	
	1457	231.575	710.596	
	1458	231.573	710.599	
	1459	231.573	710.591	
	1460	231.556	710.593	
	1461	231.588	710.599	
	1462	231.588	710.599	
	1463	231.588	710.599	
	1464	231.588	710.599	
	1465	231.588	710.599	
	1466	231.589	710.599	
	1467	231.589	710.599	
	1468	231.589	710.599	
	1469	231.589	710.599	
	1470	231.589	710.595	
	1471	231.579	710.605	
	1472	231.580	710.606	
	1473	231.577	710.600	
	1474	231.588	710.593	
	1475	231.581	710.589	
	1476	231.572	710.539	
	1477	231.572	710.539	
	1478	231.568	710.541	
	1479	231.576	710.525	
	1480	231.564	710.539	
	1481	231.561	710.542	
	1482	231.558	710.546	
	1483	231.570	710.542	
	1484	231.569	710.543	
	1485	231.569	710.543	
	1486	231.568	710.543	
	1487	231.563	710.543	
	1488	231.543	710.548	
	1489	231.549	710.550	
	1490	231.548	710.550	
	1491	231.546	710.556	
	1492	231.542	710.556	
	1493	231.542	710.556	
	1494	231.542	710.556	
	1495	231.542	710.556	
	1496	231.546	710.556	
	1497	231.547	710.556	
	1498	231.547	710.556	
	1499	231.547	710.554	
	1500	231.542	710.552	
	1501	231.542	710.552	
	1502	231.542	710.552	
	1503	231.555	710.564	
	1504	231.553	710.564	
	1505	231.556	710.585	
	1506	231.563	710.572	
	1507	231.566	710.564	
	1508	231.560	710.557	
	1509	231.555	710.575	
	1510	231.558	710.565	
	1511	231.561	710.560	
	1512	231.555	710.568	
	1513	231.548	710.564	
	1514	231.548	710.564	
	1515	231.549	710.567	
	1516	231.558	710.561	
	1517	231.569	710.592	
	1518	231.565	710.558	
	1519	231.558	710.564	
	1520	231.561	710.570	
	1521	231.553	710.567	
	1522	231.546	710.575	
	1523	231.546	710.575	
	1524	231.533	710.582	
	1525	231.533	710.575	
	1526	231.537	710.572	
	1527	231.537	710.572	
	1528	231.550	710.567	
	1529	231.552	710.563	
	1530	231.551	710.565	
	1531	231.547	710.566	
	1532	231.552	710.568	
	1533	231.546	710.564	
	1534	231.546	710.564	
	1535	231.555	710.563	
	1536	231.577	710.541	
	1537	231.572	710.537	
	1538	231.553	710.555	
	1539	231.528	710.567	
	1540	231.526	710.573	
	1541	231.560	710.550	
	1542	231.549	710.559	
	1543	231.549	710.559	
	1544	231.549	710.559	
	1545	231.550	710.548	
	1546	231.554	710.574	
	1547	231.552	710.551	
	1548	231.541	710.547	
	1549	231.562	710.533	
	1550	231.537	710.560	
	1551	231.515	710.565	
	1552	231.515	710.565	
	1553	231.515	710.565	
	1554	231.520	710.562	
	1555	231.515	710.566	
	1556	231.515	710.566	
	1557	231.520	710.563	
	1558	231.525	710.561	
	1559	231.525	710.561	
	1560	231.525	710.561	
	1561	231.538	710.554	
	1562	231.533	710.561	
	1563	231.523	710.567	
	1564	231.524	710.566	
	1565	231.526	710.563	
	1566	231.537	710.555	
	1567	231.537	710.555	
	1568	231.538	710.555	
	1569	231.543	710.545	
	1570	231.556	710.531	
	1571	231.538	710.539	
	1572	231.550	710.558	
	1573	231.552	710.549	
	1574	231.543	710.542	
	1575	231.544	710.549	
	1576	231.548	710.554	
	1577	231.538	710.546	
	1578	231.537	710.543	
	1579	231.529	710.538	
	1580	231.539	710.544	
	1581	231.546	710.537	
	1582	231.546	710.537	
	1583	231.547	710.537	
	1584	231.547	710.537	
	1585	231.547	710.537	
	1586	231.547	710.537	
	1587	231.549	710.534	
	1588	231.548	710.534	
	1589	231.549	710.534	
	1590	231.569	710.521	
	1591	231.547	710.533	
	1592	231.546	710.533	
	1593	231.565	710.521	
	1594	231.556	710.523	
	1595	231.553	710.539	
	1596	231.562	710.508	
	1597	231.573	710.519	
	1598	231.563	710.561	
	1599	231.564	710.549	
	1600	231.566	710.546	


End of Keyframe Data

