Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	1080
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	1085	558.690	317.938	
	1086	557.159	328.980	
	1087	556.540	330.812	
	1088	556.223	331.398	
	1089	556.153	331.591	
	1090	555.812	331.854	
	1091	555.485	331.977	
	1092	555.194	332.195	
	1093	554.891	332.409	
	1094	554.497	332.608	
	1095	554.194	332.607	
	1096	553.690	332.698	
	1097	553.357	332.725	
	1098	552.920	332.763	
	1099	552.595	332.809	
	1100	552.325	332.884	
	1101	552.011	332.823	
	1102	551.789	332.829	
	1103	551.594	332.849	
	1104	551.442	332.805	
	1105	551.357	332.874	
	1106	551.561	332.670	
	1107	550.561	332.722	
	1108	552.515	331.686	
	1109	551.578	335.524	
	1110	548.383	335.076	
	1111	556.861	334.153	
	1112	563.338	333.648	
	1113	568.085	333.446	
	1114	571.353	333.625	
	1115	573.939	333.844	
	1116	575.845	334.150	
	1117	576.974	334.758	
	1118	577.788	334.996	
	1119	578.408	335.233	
	1120	578.255	335.557	
	1121	573.802	335.989	
	1122	562.338	335.651	
	1123	546.628	334.114	
	1124	532.774	333.407	
	1125	521.255	332.164	
	1126	513.009	331.113	
	1127	507.906	330.513	
	1128	504.805	330.491	
	1129	503.062	330.574	
	1130	501.899	330.565	
	1131	501.418	330.418	
	1132	501.523	330.266	
	1133	502.518	330.115	
	1134	507.792	330.392	
	1135	519.260	330.687	
	1136	540.036	329.347	
	1137	561.414	328.241	
	1138	577.965	328.237	
	1139	584.893	329.265	
	1140	588.957	329.336	
	1141	590.959	328.866	
	1142	592.115	328.641	
	1143	592.911	328.378	
	1144	593.701	328.226	
	1145	594.625	327.818	
	1146	596.163	327.127	
	1147	598.719	326.163	
	1148	601.516	326.239	
	1149	606.418	328.703	
	1150	612.063	334.254	
	1151	619.157	341.364	
	1152	625.300	345.818	
	1153	630.970	345.914	
	1154	633.309	345.511	
	1155	633.829	344.751	
	1156	632.790	344.470	
	1157	631.461	343.237	
	1158	630.538	342.815	
	1159	630.071	342.742	
	1160	630.048	342.739	
	1161	630.046	342.628	
	1162	629.758	342.643	
	1163	629.219	343.141	
	1164	629.023	343.766	
	1165	629.462	344.425	
	1166	631.575	344.113	
	1167	634.859	343.584	
	1168	639.321	345.690	
	1169	647.819	346.114	
	1170	652.286	347.553	
	1171	658.168	348.935	
	1172	666.876	349.447	
	1173	677.660	346.813	
	1174	694.145	340.040	
	1175	714.987	331.546	
	1176	735.473	320.691	
	1177	757.122	309.668	
	1178	778.245	301.206	
	1179	790.852	294.604	
	1180	798.730	289.932	
	1181	800.941	282.203	
	1182	804.550	274.865	
	1183	809.684	265.519	
	1184	810.908	265.808	
	1185	818.298	256.885	
	1186	826.759	253.762	
	1187	836.224	251.930	
	1188	847.308	251.047	
	1189	861.428	253.093	
	1190	872.695	254.111	
	1191	882.916	252.666	
	1192	892.186	249.286	
	1193	902.010	245.601	
	1194	910.519	242.552	
	1195	918.314	240.691	
	1196	926.827	237.837	
	1197	934.248	237.522	
	1198	941.583	235.982	
	1199	949.800	233.355	
	1200	957.376	222.503	
	1201	964.537	220.938	
	1202	971.544	219.924	
	1203	978.755	219.383	
	1204	986.581	218.684	
	1205	994.885	218.519	
	1206	1002.259	218.698	
	1207	1009.915	218.525	
	1208	1015.912	218.493	
	1209	1020.968	220.395	
	1210	1024.304	223.659	
	1211	1026.151	224.509	
	1212	1027.593	224.846	
	1213	1029.723	225.185	
	1214	1032.316	225.579	
	1215	1034.498	225.865	
	1216	1035.750	226.392	
	1217	1036.514	226.687	
	1218	1037.229	226.990	
	1219	1037.582	227.186	
	1220	1037.536	227.095	
	1221	1045.088	239.055	
	1222	1075.819	283.881	
	1223	1087.013	287.857	
	1224	1080.021	266.817	
	1225	1109.838	321.790	
	1226	1108.038	321.562	
	1227	1106.429	321.107	
	1228	1107.653	318.886	
	1229	1109.029	328.533	
	1230	1117.529	337.187	
	1231	1131.898	347.652	
	1232	1149.255	358.584	
	1233	1153.712	367.375	
	1234	1168.589	370.246	
	1235	1172.109	368.725	
	1236	1176.380	367.026	
	1237	1182.550	364.666	
	1238	1183.935	362.894	
	1239	1182.409	360.672	
	1240	1182.480	358.786	
	1241	1182.367	357.602	
	1242	1182.653	357.020	
	1243	1182.766	356.929	
	1244	1182.800	357.109	
	1245	1182.693	358.501	
	1246	1172.536	366.107	
	1247	1175.439	377.534	
	1248	1165.579	397.004	
	1249	1155.828	413.438	
	1250	1146.284	421.607	
	1251	1135.927	420.916	
	1252	1127.403	420.888	
	1253	1123.676	420.146	
	1254	1122.710	419.487	
	1255	1124.445	413.566	
	1256	1123.531	412.501	
	1257	1123.885	411.033	
	1258	1125.259	389.680	
	1259	1127.744	375.451	
	1260	1125.631	354.709	
	1261	1122.370	354.412	
	1262	1121.793	354.133	
	1263	1122.714	354.439	
	1264	1123.255	354.762	
	1265	1123.291	354.899	
	1266	1123.818	354.914	
	1267	1125.134	374.771	
	1268	1114.859	373.994	
	1269	1131.319	375.355	
	1270	1142.413	374.903	
	1271	1146.259	374.604	
	1272	1145.873	373.968	
	1273	1143.388	373.541	
	1274	1140.582	373.774	
	1275	1139.461	373.790	
	1276	1140.045	373.250	
	1277	1142.627	370.938	
	1278	1145.562	367.101	
	1279	1149.017	363.476	
	1280	1153.297	361.507	
	1281	1157.002	363.245	
	1282	1160.625	366.523	
	1283	1162.249	368.908	
	1284	1161.525	370.071	
	1285	1160.185	370.160	
	1286	1159.638	369.783	
	1287	1159.591	369.123	
	1288	1159.854	368.072	
	1289	1159.744	366.696	
	1290	1158.189	364.422	
	1291	1155.639	360.647	
	1292	1152.633	356.414	
	1293	1149.895	352.521	
	1294	1147.825	349.669	
	1295	1146.463	348.397	
	1296	1146.345	348.298	
	1297	1147.826	349.485	
	1298	1151.351	351.738	
	1299	1155.212	353.615	
	1300	1159.133	354.358	
	1301	1162.777	354.089	
	1302	1389.699	323.846	
	1303	1389.699	323.846	
	1304	1389.699	323.846	
	1305	1389.699	323.846	
	1306	1389.699	323.846	
	1307	1389.699	323.846	
	1308	1389.699	323.846	
	1309	1389.699	323.846	
	1310	1389.699	323.846	
	1311	1389.699	323.846	
	1312	1389.699	323.846	
	1313	1389.699	323.846	
	1314	1389.699	323.846	
	1315	1389.699	323.846	
	1316	1389.699	323.846	
	1317	1389.699	323.846	
	1318	1389.699	323.846	
	1319	1389.699	323.846	
	1320	1389.699	323.846	
	1321	1389.699	323.846	
	1322	1389.699	323.846	
	1323	1389.699	323.846	
	1324	1389.699	323.846	
	1325	1389.699	323.846	
	1326	1389.699	323.846	
	1327	1389.699	323.846	
	1328	1389.699	323.846	
	1329	1389.699	323.846	
	1330	1389.699	323.846	
	1331	1389.699	323.846	
	1332	1389.699	323.846	
	1333	1389.699	323.846	
	1334	1389.699	323.846	
	1335	1389.699	323.846	
	1336	1389.699	323.846	
	1337	1389.699	323.846	
	1338	1389.699	323.846	
	1339	1389.699	323.846	
	1340	1389.699	323.846	
	1341	1389.699	323.846	
	1342	1389.699	323.846	
	1343	1389.699	323.846	
	1344	1389.699	323.846	
	1345	1389.699	323.846	
	1346	1389.699	323.846	
	1347	1389.699	323.846	
	1348	1389.699	323.846	
	1349	1389.699	323.846	
	1350	1389.699	323.846	
	1351	1389.699	323.846	
	1352	1389.699	323.846	
	1353	1389.699	323.846	
	1354	1389.699	323.846	
	1355	1389.699	323.846	
	1356	1389.699	323.846	
	1357	1389.699	323.846	
	1358	1389.699	323.846	
	1359	1389.699	323.846	
	1360	1389.699	323.846	
	1361	1389.699	323.846	
	1362	1389.699	323.846	
	1363	1389.699	323.846	
	1364	1389.699	323.846	
	1365	1389.699	323.846	
	1366	1389.699	323.846	
	1367	1389.699	323.846	
	1368	1389.699	323.846	
	1369	1389.699	323.846	
	1370	1389.699	323.846	
	1371	1389.699	323.846	
	1372	1389.699	323.846	
	1373	1389.699	323.846	
	1374	1389.699	323.846	
	1375	1389.699	323.846	
	1376	1389.699	323.846	
	1377	1389.699	323.846	
	1378	1389.699	323.846	
	1379	1389.699	323.846	
	1380	1389.699	323.846	
	1381	1389.699	323.846	
	1382	1389.699	323.846	
	1383	1389.699	323.846	
	1384	1389.699	323.846	
	1385	1389.699	323.846	
	1386	1389.699	323.846	
	1387	1389.699	323.846	
	1388	1389.699	323.846	
	1389	1389.699	323.846	
	1390	1389.699	323.846	
	1391	1389.699	323.846	
	1392	1389.699	323.846	
	1393	1389.699	323.846	
	1394	1389.699	323.846	
	1395	1389.699	323.846	
	1396	1389.699	323.846	
	1397	1389.699	323.846	
	1398	1389.699	323.846	
	1399	1389.699	323.846	
	1400	1389.699	323.846	
	1401	1389.699	323.846	
	1402	1389.699	323.846	
	1403	1389.699	323.846	
	1404	1389.699	323.846	
	1405	1389.699	323.846	
	1406	1389.699	323.846	
	1407	1389.699	323.846	
	1408	1389.699	323.846	
	1409	1389.699	323.846	
	1410	1389.699	323.846	
	1411	1389.699	323.846	
	1412	1389.699	323.846	
	1413	1389.699	323.846	
	1414	1389.699	323.846	
	1415	1389.699	323.846	
	1416	1389.699	323.846	
	1417	1389.699	323.846	
	1418	1389.699	323.846	
	1419	1389.699	323.846	
	1420	1389.699	323.846	
	1421	1389.699	323.846	
	1422	1389.699	323.846	
	1423	1389.699	323.846	
	1424	1389.699	323.846	
	1425	1389.699	323.846	
	1426	1389.699	323.846	
	1427	1389.699	323.846	
	1428	1389.699	323.846	
	1429	1389.699	323.846	
	1430	1389.699	323.846	
	1431	1389.699	323.846	
	1432	1389.699	323.846	
	1433	1389.699	323.846	
	1434	1389.699	323.846	
	1435	1389.699	323.846	
	1436	1389.699	323.846	
	1437	1389.699	323.846	
	1438	1389.699	323.846	
	1439	1389.699	323.846	
	1440	1389.699	323.846	
	1441	1389.699	323.846	
	1442	1389.699	323.846	
	1443	1389.699	323.846	
	1444	1389.699	323.846	
	1445	1389.699	323.846	
	1446	1389.699	323.846	
	1447	1389.699	323.846	
	1448	1389.699	323.846	
	1449	1389.699	323.846	
	1450	1389.699	323.846	
	1451	1389.699	323.846	
	1452	1389.699	323.846	
	1453	1389.699	323.846	
	1454	1389.699	323.846	
	1455	1389.699	323.846	
	1456	1389.699	323.846	
	1457	1389.699	323.846	
	1458	1389.699	323.846	
	1459	1389.699	323.846	
	1460	1389.699	323.846	
	1461	1389.699	323.846	
	1462	1389.699	323.846	
	1463	1389.699	323.846	
	1464	1389.699	323.846	
	1465	1389.699	323.846	
	1466	1389.699	323.846	
	1467	1389.699	323.846	
	1468	1389.699	323.846	
	1469	1389.699	323.846	
	1470	1389.699	323.846	
	1471	1389.699	323.846	
	1472	1389.699	323.846	
	1473	1389.699	323.846	
	1474	1389.699	323.846	
	1475	1389.699	323.846	
	1476	1389.699	323.846	
	1477	1389.699	323.846	
	1478	1389.699	323.846	
	1479	1389.699	323.846	
	1480	1389.699	323.846	
	1481	1389.699	323.846	
	1482	1389.699	323.846	
	1483	1389.699	323.846	
	1484	1389.699	323.846	
	1485	1389.699	323.846	
	1486	1389.699	323.846	
	1487	1389.699	323.846	
	1488	1389.699	323.846	
	1489	1389.699	323.846	
	1490	1389.699	323.846	
	1491	1389.699	323.846	
	1492	1389.699	323.846	
	1493	1389.699	323.846	
	1494	1389.699	323.846	
	1495	1389.699	323.846	
	1496	1389.699	323.846	
	1497	1389.699	323.846	
	1498	1389.699	323.846	
	1499	1389.699	323.846	
	1500	1389.699	323.846	
	1501	1389.699	323.846	
	1502	1389.699	323.846	
	1503	1389.699	323.846	
	1504	1389.699	323.846	
	1505	1389.699	323.846	
	1506	1389.699	323.846	
	1507	1389.699	323.846	
	1508	1389.699	323.846	
	1509	1389.699	323.846	
	1510	1389.699	323.846	
	1511	1389.699	323.846	
	1512	1389.699	323.846	
	1513	1389.699	323.846	
	1514	1389.699	323.846	
	1515	1389.699	323.846	
	1516	1389.699	323.846	
	1517	1389.699	323.846	
	1518	1389.699	323.846	
	1519	1389.699	323.846	
	1520	1389.699	323.846	
	1521	1389.699	323.846	
	1522	1389.699	323.846	
	1523	1389.699	323.846	
	1524	1389.699	323.846	
	1525	1389.699	323.846	
	1526	1389.699	323.846	
	1527	1389.699	323.846	
	1528	1389.699	323.846	
	1529	1389.699	323.846	
	1530	1389.699	323.846	
	1531	1389.699	323.846	
	1532	1389.699	323.846	
	1533	1389.699	323.846	
	1534	1389.699	323.846	
	1535	1389.699	323.846	
	1536	1389.699	323.846	
	1537	1389.699	323.846	
	1538	1389.699	323.846	
	1539	1389.699	323.846	
	1540	1389.699	323.846	
	1541	1389.699	323.846	
	1542	1389.699	323.846	
	1543	1389.699	323.846	
	1544	1389.699	323.846	
	1545	1389.699	323.846	
	1546	1389.699	323.846	
	1547	1389.699	323.846	
	1548	1389.699	323.846	
	1549	1389.699	323.846	
	1550	1389.699	323.846	
	1551	1389.699	323.846	
	1552	1389.699	323.846	
	1553	1389.699	323.846	
	1554	1389.699	323.846	
	1555	1389.699	323.846	
	1556	1389.699	323.846	
	1557	1389.699	323.846	
	1558	1389.699	323.846	
	1559	1389.699	323.846	
	1560	1389.699	323.846	
	1561	1389.699	323.846	
	1562	1389.699	323.846	
	1563	1389.699	323.846	
	1564	1389.699	323.846	
	1565	1389.699	323.846	
	1566	1389.699	323.846	
	1567	1389.699	323.846	
	1568	1389.699	323.846	
	1569	1389.699	323.846	
	1570	1389.699	323.846	
	1571	1389.699	323.846	
	1572	1389.699	323.846	
	1573	1389.699	323.846	
	1574	1389.699	323.846	
	1575	1389.699	323.846	
	1576	1389.699	323.846	
	1577	1389.699	323.846	
	1578	1389.699	323.846	
	1579	1389.699	323.846	
	1580	1389.699	323.846	
	1581	1389.699	323.846	
	1582	1389.699	323.846	
	1583	1389.699	323.846	
	1584	1389.699	323.846	
	1585	1389.699	323.846	
	1586	1389.699	323.846	
	1587	1389.699	323.846	
	1588	1389.699	323.846	
	1589	1389.699	323.846	
	1590	1389.699	323.846	
	1591	1389.699	323.846	
	1592	1389.699	323.846	
	1593	1389.699	323.846	
	1594	1389.699	323.846	
	1595	1389.699	323.846	
	1596	1389.699	323.846	
	1597	1389.699	323.846	
	1598	1389.699	323.846	
	1599	1389.699	323.846	
	1600	1389.699	323.846	
	1601	1389.699	323.846	
	1602	1389.699	323.846	
	1603	1389.699	323.846	
	1604	1389.699	323.846	
	1605	1389.699	323.846	
	1606	1389.699	323.846	
	1607	1389.699	323.846	
	1608	1389.699	323.846	
	1609	1389.699	323.846	
	1610	1389.699	323.846	
	1611	1389.699	323.846	
	1612	1389.699	323.846	
	1613	1389.699	323.846	
	1614	1389.699	323.846	
	1615	1389.699	323.846	
	1616	1389.699	323.846	
	1617	1389.699	323.846	
	1618	1389.699	323.846	
	1619	1389.699	323.846	
	1620	1389.699	323.846	
	1621	1389.699	323.846	
	1622	1389.699	323.846	
	1623	1389.699	323.846	
	1624	1389.699	323.846	
	1625	1389.699	323.846	
	1626	1389.699	323.846	
	1627	1389.699	323.846	
	1628	1389.699	323.846	
	1629	1389.699	323.846	
	1630	1389.699	323.846	
	1631	1389.699	323.846	
	1632	1389.699	323.846	
	1633	1389.699	323.846	
	1634	1389.699	323.846	
	1635	1389.699	323.846	
	1636	1389.699	323.846	
	1637	1389.699	323.846	
	1638	1389.699	323.846	
	1639	1389.699	323.846	
	1640	1389.699	323.846	
	1641	1389.699	323.846	
	1642	1389.699	323.846	
	1643	1389.699	323.846	
	1644	1389.699	323.846	
	1645	1389.699	323.846	
	1646	1389.699	323.846	
	1647	1389.699	323.846	
	1648	1389.699	323.846	
	1649	1389.699	323.846	
	1650	1389.699	323.846	
	1651	1389.699	323.846	
	1652	1389.699	323.846	
	1653	1389.699	323.846	
	1654	1389.699	323.846	
	1655	1389.699	323.846	
	1656	1389.699	323.846	
	1657	1389.699	323.846	
	1658	1389.699	323.846	
	1659	1389.699	323.846	
	1660	1389.699	323.846	
	1661	1389.699	323.846	
	1662	1389.699	323.846	
	1663	1389.699	323.846	


End of Keyframe Data

